time,cont,conterr
-2.0,1.339971550497871,0.029
-1.1094043884592135,-1.1920341394025469,0.02
-1.041283583419926,-1.0896159317211778,0.021
-0.6862785083757255,1.396870554765305,0.026
-0.686190609108869,1.3285917496443922,0.026
-0.6839095710505243,1.1351351351351533,0.031
-0.622799827253345,0.9758179231863502,0.023
-0.6216426529259547,0.5490753911806663,0.025
-0.6108649854123342,0.7880512091038603,0.028
-0.5785440885144864,0.5433854907539168,0.023
-0.5523317273667732,0.1906116642958948,0.031
-0.5475212080700533,0.1223328591749619,0.024
-0.546323206116081,0.458036984352796,0.025
-0.2307382569868687,0.5092460881934806,0.028
-0.2294844364991612,0.2987197724039929,0.023
-0.2235216863022875,0.0768136557610468,0.025
-0.2223079718254401,0.0085348506401343,0.023
-0.1984879297904838,0.4864864864865028,0.022
-0.1901414251723303,0.5547652916074157,0.025
-0.1900764402011214,0.3897581792318632,0.021
0.1971905462491858,0.6230440967283082,0.026
0.1984362084037645,0.7766714082503614,0.024
0.1995992359695844,0.7880512091038403,0.029
0.2019606886294833,0.7027027027027195,0.023
0.228275051716595,0.9758179231863502,0.028
0.2294793660100138,1.578947368421045,0.033
0.2306675614222011,1.294452347083936,0.026
0.2629506825765464,2.0,0.029
0.6311092789423984,0.2816500711237646,0.019
0.6335664667527401,0.0028449502133849,0.022
0.6503107334799418,0.6913229018492206,0.026
0.652658375949418,0.2873399715505145,0.023
0.6599077010349474,0.7482219061166346,0.033
0.6622416040371335,0.4864864864864828,0.036
0.664698626427267,0.0199146514936128,0.029
0.6694349439700131,0.2987197724039929,0.03
0.681368642253902,0.2759601706970152,0.03
0.6837674427224156,0.3669985775248854,0.03
0.6897463010122342,-0.0938833570412549,0.03
0.7279520627565006,0.3669985775248854,0.027
1.045899083073357,0.7140825035561984,0.029
1.0531071262260778,0.8733997155049811,0.021
1.0578577981677757,0.3783783783783843,0.027
1.05904918571061,0.7596017069701335,0.025
1.060237050282372,0.463726884779525,0.033
1.0674309224368137,0.1166429587482325,0.047
1.072275261776285,0.5661450924608942,0.034
1.073479053437732,-0.1621621621621474,0.025
1.074629547425642,0.406827880512091,0.029
1.075875446922267,0.3214793741109707,0.029
1.0782765512867822,0.2190611664295811,0.03
1.0818953402132752,0.5661450924608942,0.028
1.0950053176605152,0.6287339971550576,0.039
1.095060654317979,0.3328591749644491,0.027
1.10217897978018,-0.3385490753911786,0.044
1.1022736888458229,0.167852062588917,0.052
1.1033948375276197,-2.0,0.138
1.10454996927499,0.2532005689900578,0.032
1.104671002929804,0.4295874822190688,0.05
