time,cont,conterr
-2.0,1.0113821138211525,0.029
-1.1094043884592135,-2.0,0.02
-1.041283583419926,-1.8699186991869712,0.021
-0.6862785083757255,1.037398373983763,0.026
-0.686190609108869,0.9593495934959546,0.026
-0.6839095710505243,0.8032520325203385,0.031
-0.622799827253345,0.5170731707317167,0.023
-0.6216426529259547,0.055284552845527,0.025
-0.6108649854123342,0.3674796747967588,0.028
-0.5785440885144864,0.022764227642281,0.023
-0.5523317273667732,-0.2764227642276342,0.031
-0.5475212080700533,-0.445528455284544,0.024
-0.546323206116081,-0.0487804878048685,0.025
-0.2307382569868687,0.0487804878048914,0.028
-0.2294844364991612,-0.2569105691056821,0.023
-0.2235216863022875,-0.484552845528448,0.025
-0.2223079718254401,-0.5886178861788431,0.023
-0.1984879297904838,-0.0552845528455268,0.022
-0.1901414251723303,0.0617886178861852,0.025
-0.1900764402011214,-0.178861788617874,0.021
0.1971905462491858,0.1528455284552867,0.026
0.1984362084037645,0.3024390243902677,0.024
0.1995992359695844,0.3804878048780526,0.029
0.2019606886294833,0.2048780487805075,0.023
0.228275051716595,0.5821138211382078,0.028
0.2294793660100138,1.336585365853678,0.033
0.2306675614222011,0.9203252032520504,0.026
0.2629506825765464,1.765853658536599,0.029
0.6311092789423984,-0.328455284552855,0.019
0.6335664667527401,-0.6081300813008184,0.022
0.6503107334799418,0.2308943089430948,0.026
0.652658375949418,-0.2699186991869757,0.023
0.6599077010349474,0.3869918699187109,0.033
0.6622416040371335,0.1268292682926994,0.036
0.664698626427267,-0.4975609756097416,0.029
0.6694349439700131,-0.1658536585365573,0.03
0.681368642253902,-0.1918699186991677,0.03
0.6837674427224156,-0.0878048780487725,0.03
0.6897463010122342,-0.6146341463414535,0.03
0.7279520627565006,-0.1268292682926766,0.027
1.045899083073357,0.2959349593496094,0.029
1.0531071262260778,0.3739837398374175,0.021
1.0578577981677757,-0.1138211382113598,0.027
1.05904918571061,0.2959349593495863,0.025
1.060237050282372,0.0617886178862083,0.033
1.0674309224368137,-0.1528455284552636,0.047
