time,cont,conterr
-2.0,-1.6238244514106874,0.008
-1.1094043239734364,0.7836990595611084,0.008
-1.10810353731364,1.4231974921630155,0.01
-1.04128356478512,1.3479623824451443,0.009
-0.6874017950076046,1.4858934169278937,0.009
-0.6862784934508233,1.5360501567398228,0.009
-0.6839095489022005,1.4858934169278937,0.009
-0.6227997911135832,1.297805642633215,0.009
-0.6216426299565998,2.0,0.009
-0.6108649587047756,1.0470219435736583,0.009
-0.5785440601820577,0.7711598746081152,0.008
-0.5523317034835074,0.5705329153604879,0.009
-0.54752118292466,0.33228840125388,0.008
-0.5463231809548912,1.2852664576802662,0.009
-0.2307382264657824,0.3197492163009312,0.008
-0.2294844035641474,-0.4576802507836806,0.009
-0.223521652089953,-0.3573667711599115,0.008
-0.2223079387957995,0.3448275862068737,0.009
-0.1984878976454578,0.2445141065830598,0.008
-0.1901413941159564,0.4451410658306871,0.008
0.1971905848101953,-0.1692789968652328,0.008
0.1984362481798962,0.5705329153604879,0.008
0.1995992757610514,0.5454545454545454,0.009
0.2019607272533901,0.2068965517241241,0.008
0.2282750882900788,0.119122257053259,0.008
0.2294794049967641,0.4576802507836808,0.009
0.2306675992259297,-0.1191222570533039,0.008
0.262950718408554,0.8840125391849223,0.008
0.2725294071562789,0.9467084639498448,0.009
0.6311092513030854,-0.4326018808777383,0.014
0.6335665122663556,-0.1442006269592461,0.011
0.6503107804130308,-0.6959247648902882,0.008
0.6526584181186803,-0.3197492163009758,0.008
0.659907745697192,-1.347962382445144,0.036
0.6622416163653253,-0.4326018808777383,0.015
0.6646986711526832,-0.407523510971796,0.009
0.6694349875591832,-0.294670846394989,0.009
0.6813686848017282,-0.783699059561153,0.014
0.6837674876992583,-0.4200626959247895,0.009
0.6897463460679205,-0.1692789968651884,0.009
0.7279521047198627,0.4576802507836808,0.009
1.045899134023854,-0.231974921630111,0.008
1.0531071736755249,0.6583072100313525,0.008
1.057857850474654,-0.7711598746081596,0.008
1.0590492344371047,0.4326018808777383,0.008
1.060237102620622,-0.2319749216300664,0.01
1.0674309724725246,0.7586206896552108,0.013
1.0722753106771743,0.6206896551724168,0.009
1.0734791059505784,-0.3197492163009758,0.008
1.0746295951588762,0.5078369905956097,0.009
1.0758755006654095,-0.5579937304075389,0.008
1.081895388042314,0.8589341692789798,0.014
1.0925766984224845,0.7460815047021727,0.009
1.094863786335753,1.059561128526652,0.018
1.0950053716558972,-0.0815047021943682,0.012
1.1021790314727649,-0.407523510971796,0.011
1.1022737429370522,0.846394984326031,0.013
1.1033948868388412,0.5830721003134811,0.011
1.1045500209988384,-0.1316614420062527,0.01
1.1046710570526437,0.5956112852664299,0.011
1.1058591350081746,-0.0564263322883813,0.01
1.1081600510925038,0.1692789968651884,0.009
1.1082535027260194,0.4576802507836808,0.012
1.1093395200046414,0.6583072100313525,0.012
1.109463770964382,-0.3322884012539246,0.01
1.1105632615996908,-0.2695924764890467,0.009
1.110658056972785,0.4451410658307315,0.01
1.1118385052205468,0.6583072100313525,0.009
1.1141209793482374,-0.2194357366771175,0.008
1.1153141110112248,0.5579937304075391,0.009
1.1165146434308149,-0.0689655172414192,0.008
1.1178187372962194,0.4576802507836808,0.009
1.1189372464615297,-0.3197492163009758,0.008
1.1213811479443525,0.846394984326031,0.01
1.1225173570727272,-0.294670846394989,0.008
1.1237683702281005,0.683385579937295,0.009
1.1261836348344718,-0.2068965517241241,0.009
1.127318307233021,0.7711598746081596,0.013
1.1297088582989343,-0.2695924764890467,0.012
1.1308440509320763,0.7335423197492239,0.015
1.130976345150117,0.3197492163009312,0.027
1.1381026875931477,-0.031347962382439,0.012
1.1428960116417652,0.3448275862068737,0.009
1.145319849330619,-0.231974921630111,0.009
1.1464908518443364,0.5830721003134811,0.009
1.151268363878004,-0.3949843260188472,0.008
1.4762185275318749,-0.1943573667711753,0.017
1.4930121987855394,-1.5235109717868738,0.014
1.4990213470341036,-0.7084639498432816,0.012
1.5013992530430982,-0.8589341692790244,0.016
1.5026300465738558,-2.0,0.01
1.5061684149519712,-1.548589341692816,0.011
1.5122032848453602,-0.6833855799373394,0.014
1.514619404122847,-1.410658307210022,0.024
1.5169254242599148,-1.347962382445144,0.012
1.5170146169222258,-0.7460815047022173,0.016
1.518125963871682,-0.470219435736674,0.012
1.51940011667807,-1.4608150470219514,0.011
1.5205147864162116,-0.3699059561128603,0.013
1.520614187183992,-1.7617554858933924,0.013
1.5301500656594218,-0.2821316614420401,0.014
1.5350042116046845,-0.4326018808777383,0.014
1.536180688568574,-1.2978056426332596,0.016
1.5397848929937776,-0.01880877742949,0.017
1.5421288483015858,-0.4952978056426609,0.011
1.5481750938315333,-0.231974921630111,0.016
1.550459190995252,-0.4326018808777383,0.013
1.5540726781316758,-0.608150470219468,0.014
1.5553139099177762,-0.3949843260188026,0.015
1.562500231573321,-0.0689655172413747,0.042
1.5648927161378323,-0.3699059561128603,0.014
1.573242736644965,-0.5956112852664746,0.015
1.576831983726334,-0.7210031347962305,0.013
1.57924267410414,-0.4326018808777383,0.015
1.5804339286072913,-0.532915360501552,0.012
1.5828271935236922,-0.3949843260188026,0.015
1.587602849974072,-0.2570532915360533,0.026
1.9209550324215303,-0.7460815047022173,0.012
1.9233571916712624,-0.85893416927898,0.015
1.93409552048182,-0.3197492163009758,0.017
1.9352912377346927,-0.7335423197492685,0.016
1.9401487088660276,-0.5956112852664746,0.015
1.943721725587117,-0.9090909090909092,0.012
1.9569245818634573,-0.4200626959247449,0.013
1.9629243335245627,-0.8840125391849667,0.02
1.9640989620973504,-0.1442006269592906,0.016
1.9665284132852572,-1.4984326018808871,0.014
1.96771638215934,-0.1943573667711753,0.015
1.968908643568152,-1.12225705329153,0.013
1.9701143555584049,0.1442006269592459,0.021
1.971311108485672,-1.0971786833855877,0.011
1.9737014617665396,-0.4952978056426609,0.02
1.974910147724584,-0.2695924764890467,0.022
1.9761029905015413,-1.2978056426332596,0.023
1.9880867021866435,-0.5203761755486032,0.018
1.9891882306072264,-0.9216300940439026,0.015
1.9927769646461884,-1.2100313479623948,0.017
1.9963788196248504,-1.0971786833855877,0.011
2.0,-1.0846394984325942,0.01
